   	scenename	filename	uiscene	collidefile	brainfile	exttype	±≥æ∞“Ù¿÷	–°µÿÕº	‘§œ¬‘ÿ
50077	T_Jianzhichangan	scene/BF_Changan.crs	jxjui.cru	scene/T_Jianzhichangancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Changan.img	50078
50078	T_Heneiyunchou	scene/DM_Henei.crs	jxjui.cru	scene/T_Heneiyunchoucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Henei.img	50079
50079	T_Hongnongjiujia	scene/BF_Hongnong.crs	jxjui.cru	scene/T_Hongnongjiujiacollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Hongnong.img	50080
50080	T_Luoyangzhenyao	scene/BF_Changan.crs	jxjui.cru	scene/T_Luoyangzhenyaocollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Changan.img	
60000	P_Hulaoguan	scene/DM_Wuguan.crs	jxjui.cru	scene/P_Hulaoguancollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Zhongyuan.ogg	UI_GK_Wuguan.img	
	G_Nanpi01	scene/BF_Nanpi.crs	jxjui.cru	scene/G_Nanpi01collide.cfg	brain/fubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Nanpi.img	
	G_Nanpi02	scene/BF_Nanpi.crs	jxjui.cru	scene/G_Nanpi02collide.cfg	brain/fubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Nanpi.img	
	G_Nanpi03	scene/BF_Nanpi.crs	jxjui.cru	scene/G_Nanpi03collide.cfg	brain/fubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Nanpi.img	
	G_Nanpi04	scene/BF_Nanpi.crs	jxjui.cru	scene/G_Nanpi04collide.cfg	brain/fubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Nanpi.img	
	G_Nanpi05	scene/BF_Nanpi.crs	jxjui.cru	scene/G_Nanpi05collide.cfg	brain/fubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Nanpi.img	
50010	T_Chushishenshou	scene/BF_Xiangping.crs	jxjui.cru	scene/T_Chushishenshoucollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Xiangping.img	50008
50008	T_Zaituiqiangdi	scene/BF_Xiangping.crs	jxjui.cru	scene/T_Zaituiqiangdicollide.cfg	brain/starttalkfubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Xiangping.img	50004
60101	G_Nanpi06	scene/BF_Nanpi.crs	jxjui.cru	scene/G_Nanpi06collide.cfg	brain/fubenbrain.cfg	1	sounds/Beijing_Jizhou.ogg	UI_GK_Nanpi.img	
20000	Tiyanguozhan	scene/DM_Hanguguan.crs	jxjui.cru	scene/Tiyanguozhancollide.cfg	brain/newguozhanfubenbrain.cfg	1	sounds/Beijing_Bashu.ogg	UI_GK_Tongguan.img	
